codigoine;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital;despesatotal
313;13254189.77;4015243.14;7129317.2;239607.36;1870022.07;20959.24;2961598.97;1189012.8;1861413.5;579236.15;1463217.26;21329627.69
714;2656259.94;1492284.66;834025.47;46617.77;283332.04;0;258177.45;33528.06;80708.2;407816.8;409447.32;3845937.77
411;2385827.65;1238159.52;824676.65;22282.46;300709.02;79799;363549.4;254792.27;332038.35;699063.36;261003.33;4376073.36
412;4071369.79;1705003.72;1667219.5;28286.13;670860.44;12400;477564.35;194749.19;827082.22;132568.98;638228.68;6353963.21
1823;15193685.77;6491639.45;5843771.44;114960.88;2743314;318102.28;122697.57;108555.12;502694.71;861182.99;2615239.59;19722158.03
314;3862826.39;2452014.15;859188.75;45565.32;506058.17;8000;641582.59;610.08;216256.58;137897.25;542287.53;5409460.42
1824;2902372.04;1282086.08;1136585.5;68909.47;414790.99;0;57673.08;29912.4;242866.02;562073.67;1291269.65;5086166.86
1401;12032835.82;5539210.79;3930171.06;114693.95;2448760.02;16714.93;850022.64;148068.18;472035.06;693122.92;1247855.25;15460654.8
101;12704955.35;5395650.28;5360881.9;56554.4;1891868.77;190576.68;4030604.05;588481.49;2806922.95;1470395.76;1531729.35;23323665.63
901;3288748.82;1353037.99;1566861.84;20634.14;348214.85;4533.6;151931.45;294939.44;997616.74;159261.12;307987.3;5205018.47
701;6019126.51;2848559.41;2207991.7;548088.96;414486.44;0;133615.04;14362.33;516567.56;256343.77;660963.44;7600978.65
102;7084871.71;3063615.6;3210437.77;64660.22;746158.12;160000;156316.38;96111.7;1459567.65;1166437.61;437407.21;10560712.26
801;36962952.59;15784998.85;18305044.46;268615.76;2604293.52;11387.58;823272.34;264167.83;201107.31;443604.77;1972864.89;40679357.31
1501;10526026.55;4664715.22;3558821.82;18706.74;2283782.77;1585.15;578207.47;73333.26;1433944.97;122366.6;443977.74;13179441.74
1402;5536278.15;2231484.18;2368968.81;290635.4;645189.76;100569.52;297784.67;2371.2;646153.09;335798.97;1115830.46;8034786.06
1001;16661379.35;5265605.91;9076464.78;198986.28;2120322.38;0;561808.48;60488.72;253885.32;1882907.02;2643321.96;22063790.85
1502;6966096.5;5020489.67;1378172.62;51218.29;516215.92;10000;46553.89;13213.15;459378.65;74801.5;391419.1;7961462.79
802;3839940.8;2167514.7;1426066.42;3481.02;242878.66;190860.09;1215.07;130515.57;171089.91;1695996.96;719295.42;6748913.82
1101;14272609.96;7374759.31;4541332.86;148978.48;2207539.31;63500;755163.39;46634.19;1147466;116676.15;776307.46;17178357.15
401;4064535.71;2123168.56;1235006;369251.15;337110;4798;21376;46911.8;477928.56;765184.26;1563803.97;6944538.3
1701;4540687.65;2219611.94;1919463.32;170540.09;231072.3;22937.34;7803.33;232585.5;525644.42;179017.1;1417727.94;6926403.28
803;5222616.93;2407821.9;1956228.2;43075.93;815490.9;78717.5;185564.76;30164.43;381492.97;335094.69;600641.3;6834292.58
201;5627928.91;2626951.74;2091376.15;53504.4;856096.62;825;1532934.91;124802.07;925382.95;662198.07;659730.1;9533802.01
1503;40157250.11;20765796.69;13323707.19;421712.81;5646033.42;56105.2;1366183.59;578488.64;515352.69;3673174.84;5825706.44;52172261.51
902;5136389.04;1903754.08;1901780.15;72988.58;1257866.23;9219.52;213200.56;33243.17;397671.98;468606.53;535587.24;6793918.04
1403;9406253.6;3226025.52;4955033.16;74300.47;1150894.45;119384.88;121885.07;126236.5;663333.95;321801.4;546101.58;11304996.98
202;5822219.23;2910348.41;2026385.45;33294.94;852190.43;3200;211731.07;355835.69;712321.11;1322518.3;701770.14;9129595.54
1404;3982833.47;2119230.25;1193159.91;229405.59;441037.72;0;2809.51;231892.72;4181.3;865722.1;573642.26;5661081.36
1201;3179339.2;1990567.43;912590.46;17298.09;258883.22;24710.41;198796.79;1746.6;125874.83;300552.9;247659;4078679.73
1002;3504629.07;1177443.85;1974459.01;94821.97;257904.24;50890;1086276.51;165419.3;641449.36;2164620.51;414832.93;8028117.68
203;2533621.11;1565269.55;633611.03;5160.64;329579.89;0;0;78783.58;20593.57;204106.13;173306.93;3010411.32
1115;47241000.7;20363233.52;19859953.75;86405.67;6931407.76;657641.23;942879.27;989543.66;726072.01;507659.72;2943845.93;54008642.52
1301;16212220.02;7167594.69;7171680.81;152189.41;1720755.11;17663.03;1372031.59;153145.52;1743245.37;1071421.66;2975438.85;23545166.04
301;5747207.25;2838507.63;2000707.2;151677.6;756314.82;21638;997281.47;336833.24;633304.92;158211.87;2043351.95;9937828.7
103;8035034.14;3128753.18;4092375.68;75577.17;738328.11;29649.5;1935035.36;2572817.7;4198926.47;1242414.65;1372827.22;19386705.04
4301;8614781.02;3586672.6;1924620.01;77927.13;3025561.28;122927.02;87356.59;0;738420.43;272785.58;1654356.44;11490627.08
1003;7013501.28;1755418.95;4469222.02;274492.56;514367.75;3357;643263.78;1076043.26;1306059.4;504309.87;1121354.45;11667889.04
1601;9417506.99;3790931.79;4022978.67;67312.23;1536284.3;151307.16;873448.79;173005.85;1851748.29;496919.86;2851900.32;15815837.26
601;5173185.84;2491793.69;2133184.53;70676.19;477531.43;23677;291368.78;24281.88;285419.4;138747.94;1072329.12;7009009.96
1801;4884744.08;2151517.87;2122624.32;239105.07;371496.82;36326;110668.41;43478.62;584743.41;217875.26;1249643.48;7127479.26
104;6939225.75;2575368.44;3407924.35;48379.72;907553.24;55642.8;701597.57;102136.47;1050968.43;1282908.25;1067314.29;11199793.56
702;4455975.34;2111736.28;1633495.5;39118.52;671625.04;31777.52;55915.41;204159.74;4526.4;990357.51;934116.1;6676828.02
1202;2713538.3;1319892.95;997442.62;8886.22;387316.51;74711.44;29769.66;12689.69;294396.66;241745.22;241896;3608746.97
1102;8354539.55;2905552.01;4784449.14;98325.41;566212.99;0;605574.1;79164.8;289670.77;117643.18;1087309.11;10533901.51
105;18063164.7;8145773.6;4670694.44;1172243.66;4074453;1080878.26;1450279.42;542256.34;562025.34;1800808.99;6268316.77;29767729.82
1203;4487736.01;2650277.85;1314478.35;72824.98;450154.83;56020.47;30833.01;49744;108925.56;765394.4;678293.4;6176946.85
1103;9906856.51;4242483.86;4389834.57;639438.71;635099.37;11819.23;93434.29;352560.86;251652.24;97512.89;2093314.56;12807150.58
1302;7548845.37;3879145.1;2968076.27;48971.58;652652.42;256163.88;1418253.86;523589.21;682403.5;322838.09;1102116.23;11854210.14
302;25044762.13;10189497.38;10123541.91;150296.83;4581426.01;193644.93;4583551.38;169622.74;571685.6;2189585.25;9851733.61;42604585.64
204;2265074.2;1490177.18;342047.24;53011.94;379837.84;1506.34;26256.27;0;23396.23;149231.23;365269.79;2830734.06
1504;29067552.04;13309772.79;12759271.23;78648.59;2919859.43;38042.11;755800.96;2464805.05;1196770.01;3381136.53;2360182.16;39264288.86
1004;5323080.2;1361155.19;3250316.18;13167.52;698441.31;69546;859520.66;15681.66;632835.26;93499.33;80540.5;7074703.61
205;12754042.72;6341922.92;4434533.78;80421.05;1897164.97;3607.89;537270.03;22864.19;400511.8;1192408.62;1336161.6;16246866.85
501;2796022.23;770160.64;1662663.06;21360.82;341837.71;0;990672.1;4262.71;603100.91;275132.75;449671.35;5118862.05
1405;9335319.91;4637446.47;3501001.94;16729.35;1180142.15;44042.02;440422.98;36072.04;117872.25;13370.74;1443039.21;11430139.15
1005;5336577.9;2460045.48;2528066.25;133751.85;214714.32;0;1739250.95;141423.89;71293.46;184523;613243.54;8086312.74
703;4623496.08;2409061.47;1706171.3;252918.57;255344.74;28926.03;5291778.52;338877.41;398455.26;1027066.11;593388.05;12301987.46
1702;3765307.8;1721393.24;1594842.55;29617;419455.01;146611.71;0;135361.45;149531.24;452366.92;748169.36;5397348.48
303;45917678.17;19278963.88;12304985.23;543892.61;13789836.45;0;7297326.08;0;2401527.51;6852677.72;9939760.72;72408970.2
402;14343514.61;5063232.05;7705882.21;136692.46;1437707.89;144833.85;5722112.34;548839.31;597437.71;1520447.49;3980185.6;26857370.91
304;5546202.16;3771373.98;1177004.33;81082.53;516741.32;259172.66;1184186.28;753077.87;2217178.07;259537.51;2018554.16;12237908.71
1104;5988128.73;2732658.81;2781485.14;49705.28;424279.5;8350;36731.14;25274.31;463467.76;165797.73;245949.81;6933699.48
1006;11476775.95;3852665.87;5513569.92;63170.57;2047369.59;128000;167529.14;0;1874877.72;296862.48;1184333.71;15128379
3101;5004740.69;1843372.03;2037511.76;760055.4;363801.5;0;10764.5;51563.91;4326123.23;250118.06;838984.46;10482294.85
4501;1965827.83;1344201.97;435578.38;121471.08;64576.4;0;0;33294.98;133121.94;138691.53;694599.95;2965536.23
3102;10230473.97;2798375.31;6686114.05;82979.65;663004.96;284611.63;552407.91;330959.05;6178946.87;609023.43;1132566.28;19318989.14
1602;12059392.38;3805452.75;6909120.24;371305.21;973514.18;0;1186682.8;398550.1;723521.8;246654.95;604246.79;15219048.82
1204;4860124.94;2529582.57;1624284.89;39032.9;667224.58;21347.38;1629744.59;16618.34;383831.68;352419.77;39645.62;7303732.32
602;8459433.1;3676523.14;2576045.38;274591.57;1932273.01;206149.79;686831.17;10574.98;962486.85;537438.01;3363614.16;14226528.06
403;3454500.04;1856980.14;968342.3;29135.24;600042.36;21348.04;752156.73;0;272657.95;277035.3;946428.69;5724126.75
1802;3592103.82;1506155.79;1440025.92;30756.39;615165.72;24860.84;31825.58;36674.12;732674.08;86947.08;544745.81;5049831.33
1406;6691746.56;4296167.6;1799807.59;187120.16;408651.21;0;1367087.62;4362.11;2464.21;769699.47;1045127.64;9880487.61
1105;78825012.58;24179616.76;38237366.59;645306.08;15762723.15;74256.34;2336969.25;6251.14;4544946.07;2861329.71;6044968.88;94693733.97
1007;2117544.95;1091434.21;622773.13;199459.82;203877.79;24859.38;56566.23;1276.74;19507.59;35117.75;194557.1;2449429.74
502;15813777.62;5120829.43;5406987.79;48832.44;5237127.96;1584460.25;7454374.8;359798.06;4811750.47;2262953.49;5788238.93;38075353.62
106;5636585.83;2426834.18;2236707.61;236305.94;736738.1;48613.31;7905.27;42504.48;801851.83;202928.8;281709.01;7022098.53
1205;3188731.46;1862361.61;1092574.53;3174.87;230620.45;1687.56;65584.08;175837.27;165295.1;431070.92;396716.94;4424923.33
1803;7642585.25;3344785.02;3632474.42;84386.35;580939.46;24183.64;150762.41;142079.79;1343397.08;166716.07;746112.12;10215836.36
804;6411971.92;2027708.96;3823889.64;23786.75;536586.57;54708.92;29176.79;83629.89;631431.29;554249.31;397743.24;8162911.36
206;5855861.4;2907484.07;2007452.02;31194.77;909730.54;17896.33;46609.98;30205.32;345961.78;255376.41;631045.23;7182956.45
903;4824010.4;2532672.7;1553091.21;187454.14;550792.35;16000;454522.58;300;263200.7;226433.37;552066.16;6336533.21
305;7471437.41;3567009.42;2969927.39;386989.54;547511.06;69126.77;150443.6;2174.62;2100113.21;382849.64;1081079.8;11257225.05
1407;5985425.64;2576509.75;2635629.84;99929.78;673356.27;186687.59;436355.57;1277909.41;1227127.11;624155.58;1912419.08;11650079.98
1703;18103939.16;7021964.41;9342943.04;552245.6;1186786.11;35825.55;1741210.58;851509.15;2268795.21;2561754.68;3350229.03;28913263.36
1804;7101130.36;3065317.73;2817335.82;10270.56;1208206.25;138768.11;535849.35;284448.89;267843.91;1581664.37;485731.09;10395436.08
603;46867438.49;20324631.13;15219778.61;500198.89;10822829.86;1046373.54;540342.75;1011.11;542017.89;6694602.32;6535010.4;62226796.5
604;6166631.66;2520847.81;3169003.32;35150.43;441630.1;0;305225.63;82079.32;312369.03;1336516.19;671443.74;8874265.57
1408;3047721.6;1623926.07;1117183.6;60693.32;245918.61;92183.17;460128.74;34650.96;202948.86;162118.23;747816.46;4747568.02
1409;8414648.96;4589266.97;2710981.81;43567.8;1070832.38;150987.82;183280.97;22504.91;616744.6;463884.14;545101.93;10397153.33
4901;608819.95;388844.8;204697;5006.88;10271.27;0;5167.36;617821.18;274519.97;292252.86;112664.93;1911246.25
503;12038459.39;4436703.31;5121049.19;460695.83;2020011.06;662211.61;1498954.81;92988.88;2459414.34;1778276.93;6142542.21;24672848.17
1206;3673893;1614430.48;1488337.79;37295.2;533829.53;101049.99;64191.87;107132.69;90075.17;935880.36;700922.15;5673145.23
207;2919726.2;1542980.19;912521.13;22188.44;442036.44;1705;23309.16;118192.04;312512.7;102277.19;243655.94;3721378.23
1207;13236773.92;4561553.57;6452925.08;26574.66;2195720.61;1285320.09;1532858.76;51148.24;3104398.7;1424198.46;165943.98;20800642.15
1410;9572465.72;4168091.94;4480100.32;246347.86;677925.6;0;1430810.2;1013062.52;304077.22;1387217.8;750048.83;14457682.29
107;17396580.36;8229351.51;5781775.27;88735.63;3296717.95;1034661.32;5891784.19;570685.15;1232689.45;4053589.64;1497904.76;31677894.87
306;8168037.23;3041535;3306469.27;56622.01;1763410.95;208000;668615.87;78933.17;1847165.43;651580.91;1555915.55;13178248.16
108;7238553.59;3474956.12;2825177.91;55568.18;882851.38;120349.65;1311450.15;220713.63;847146.29;644801.15;989282.52;11372296.98
704;8384746.85;3309397.15;3758056.45;204569.4;1112723.85;0;785839.94;57936.5;188017.05;3321600.32;869420.38;13607561.04
705;35255843.28;13787034.1;16778369;2133589.91;2556850.27;75971.21;447228.82;398955.75;1822237.41;1953945.18;7075371.84;47029553.49
307;12654096.68;6009267.53;4197747.38;46677.83;2400403.94;196250;579195.12;373772.74;1664683.21;357752.75;3713295.45;19539045.95
805;15539187.92;10282826.96;3864576.59;571476.56;820307.81;253688.6;834787.39;0;67193.39;221162.39;3162337.89;20078357.58
1303;17943954.52;8055974.16;6284190.72;54160.59;3549629.05;360366.8;2035631.44;551609.6;511010.34;1442367.15;1444801.01;24289740.86
208;6115748.62;3345158.57;2018554.41;66206.32;685829.32;10462.5;362215.92;54149.98;13113.42;408661.2;839964.27;7804315.91
1411;4580910.24;1697544.81;2447003.64;104136.92;332224.87;3282.44;78585.09;91574.06;508411.43;86913.98;415395.82;5765073.06
605;17123269.25;7471818.73;6370206.12;1148837.54;2132406.86;0;2893317.77;0;151000.41;2592438.66;3594529.58;26354555.67
904;4723621.09;1618476.94;2101573.96;122662.2;880907.99;17562.13;114267.2;45470.07;4942.14;58845.84;884733.83;5849442.3
1008;3788046.07;2167471.42;1132633.81;202889.73;285051.11;45110.58;5655.03;0;29926.55;187826.01;844383.12;4900947.36
905;3625731.58;1315743.2;1612439.81;609988.59;87559.98;0;213085.22;23616;100741.97;12279.81;933650.28;4909104.86
404;3575014.34;2071885.14;1029962.26;138301.36;334865.58;7840;650601;6630;526737.48;653360.57;740720.92;6160904.31
1208;2729153.3;1221697.2;1263605.95;18300.72;225549.43;0;18500.43;3025.8;645021.96;257686.17;320608.28;3973995.94
3103;59515549.63;22771701.32;32611458.84;474112.13;3658277.34;536993.8;1180862.1;6030451.45;4092167.02;3759416.8;4920828.06;80036268.86
504;20887561.02;4801827.27;13892907.68;1051734.47;1141091.6;2092.59;4893783.63;9499505.93;16939943.16;5104760.44;7177358.69;64505005.46
1209;3153685.73;1594913.25;1188299.94;7698.31;362774.23;218807.39;28547.4;145639.45;240697.63;570798.05;357342.82;4715518.47
606;3901714.45;2129441.47;1337506.37;37920.26;396846.35;1348.2;319316.68;60734.26;501684.81;108364.91;552744.51;5445907.82
1412;3254651.94;1655798.48;1314180.93;15925.95;268746.58;40819.54;80468.57;53941.26;145170.44;1566901.52;251374.08;5393327.35
1304;37259461.02;18320461.15;14115743.69;296419.04;4526837.14;4535852.02;1204309.38;267901.23;3284387.97;550447.41;4824639.75;51926998.78
906;5666310.03;2165600.75;2430560.44;51865.36;1018283.48;68255.56;2458.11;38332.45;2652488.51;751324.74;1159938.18;10339107.58
1505;11312929.62;6741792.45;3314920.73;124503.83;1131712.61;16590.94;268941.61;162548.92;1604567.37;497632.55;1086465.38;14949676.39
907;17463411.46;7157649.77;6284910.38;1482901.81;2537949.5;259959.46;1249011.25;122255.03;3967636.26;573192.68;7669848.34;31305314.48
308;38662639.22;18057083.36;12218289.87;677423.08;7709842.91;455115.16;306101.99;0;963826.53;1253831.61;6571472.7;48212987.21
4701;4726820.91;2548860.68;1605807.15;62589.26;509563.82;0;0;60051.43;955046.62;337594.16;961782.38;7041295.5
505;8749147.42;3298357.46;4746976.92;26580.22;677232.82;0;750222.68;104975.6;460874.29;1048559.39;1605767.12;12719546.5
110;12728754.84;3998925.32;7120879.38;1153628.51;455321.63;224683.59;1022956.11;378645.4;1164759.27;1180326.47;2267716.83;18967842.51
806;19417984.01;5227528.26;12026372.09;410575.12;1753508.54;0;252654.31;216924.58;104555.65;312788.83;853260.74;21158168.12
4201;4205207.41;1786188.73;1371234;75230.96;972553.72;0;142530.26;898100.99;176460.93;584092.15;1316244.17;7322635.91
807;31519252.54;8851472.75;15878802.88;690087.2;6098889.71;702776.97;316631.92;258891.73;1158076.16;656518.07;2599129.25;37211276.64
4801;1362654.11;792853.18;533437.44;6545.17;29818.32;1378.4;120858.63;198542.79;922103.76;552978.94;88212.79;3246729.42
4601;2368619.69;1276536.89;736993.08;140945.81;214143.91;22500;2205061.05;83714.17;1142517.88;211104.42;932092.83;6965610.04
1805;19303552.24;3233957.05;13537600.98;941083.86;1590910.35;277585.04;2595701.08;616021.92;4349930.17;376014.28;3824584.09;31343388.82
1009;28850677.02;9261595.79;12269318.81;396878.24;6922884.18;1168.5;1018358.06;15747.58;1734604.45;455758.25;8400480.03;40476793.89
1106;294063462.3;173454437.1;78107152.07;2508686.11;39993187.02;5629341.17;7238376.14;3601779.42;7351360.12;34859262.78;34891484.77;387635066.7
808;54432646.21;19970947.36;28181207.7;2262986.03;4017505.12;290501.94;2769246.46;4861789.46;4629612.57;1348275.42;10367929.24;78700001.3
1107;66482036.01;29299186.9;24529355.25;1328130.22;11325363.64;89178.81;229754.37;269749.77;672588.53;660197.86;8325591.9;76729097.25
1108;12191758.83;4355012.1;5803678.85;195907.27;1837160.61;1185.89;146709.59;148100.35;1576478.67;187400.64;1319147.74;15570781.71
607;8087458.63;3343289.77;4073747.09;86161.33;584260.44;29079.15;858971.09;116971.08;351303.81;800905.1;574834.83;10819523.69
1305;14229003.16;7713542.34;5020633.73;151294.48;1343532.61;57776.32;1023945.35;512331.25;771480.89;276472.98;1687149.4;18558159.35
1413;5308458.89;2313780.43;2494153.4;35404.78;465120.28;0;504203.02;64800.03;660432.39;228997.59;193804.6;6960696.52
405;8853075.27;3645365.11;3947499.88;87688.06;1172522.22;47247.33;20530.08;178038.17;1257067.92;284026.81;2050660.56;12690646.14
3104;4905442.72;2729540.53;1590014.67;387571.49;198316.03;0;8136.79;555357.18;827626.44;943430.32;1142583.06;8382576.51
4602;2629515.04;1604596.82;681874.05;20582.71;322461.46;0;124431.83;55208.76;555677.52;180477.03;1179081.38;4724391.56
1109;25855361.81;10915240.49;11946877.86;108337.64;2884905.82;4620;829139.74;303264.69;2607479.42;5423249.59;2475489.47;37498604.72
1306;28844145.67;14510475.2;9870392.63;580073.05;3883204.79;126500;874104.17;67791.57;1574181.98;2171314.49;5092446;38750483.88
1806;8256009.3;3361299.79;4434298.35;187384.52;273026.64;132450.44;570615.35;1873983.67;3391247.22;560280.67;1188932.89;15973519.54
908;2369537.79;1076274.46;898811.74;18282.96;376168.63;26580.99;0;24213.77;272059.04;805680.67;387961.05;3886033.31
1307;12527239.59;4789809.73;5475109.46;265869.07;1996451.33;165583.11;351019.68;431055.2;623209.19;2831621.06;2584380.27;19514108.1
1010;10196063.67;3914014.26;4981346.85;21069.57;1279632.99;345410;2079342.63;219874.23;265725.71;1310918.9;861533.56;15278868.7
1210;2445147.68;1350729.71;848244.39;7018.5;239155.08;166796.17;158502.01;143179.53;481970.84;186790.5;181207.26;3763593.99
1308;51906493.7;22797827.14;20551102.13;487429.05;8070135.38;2968093.02;1529267.06;573227.76;4629714.65;1445407.92;5643480.39;68695684.5
111;6021708.3;3474996.3;2212283.57;9667.37;324761.06;52198.77;660046.29;193229.76;1201561.53;90685.89;795121.64;9014552.18
909;4254452.1;2316147.26;1496070.92;95115.38;347118.54;39822.08;21462.54;9371.83;544470.41;152877.73;399204.61;5421661.3
1603;7140805.53;3691506.3;2656520.12;235564.5;557214.61;24839;2420281.24;804372.32;1167338.53;350995.26;1081862.52;12990494.4
209;6621188.49;3502870.27;2349323.26;45516.09;723478.87;17454.99;48160.72;486928.77;379986.04;692741.97;1073450.5;9319911.48
1704;2586433.34;1426986.84;831094.08;170835.82;157516.6;28757.09;558352.23;11352.17;345787;222735.51;372769.84;4126187.18
